assists_away_team,assists_home_team,attendance,away_goals,away_goals_details,away_manager,away_team,blocks_away_team,blocks_home_team,clearances_away_team,clearances_home_team,corners_away_team,corners_home_team,crosses_away_team,crosses_home_team,date,fouls_away_team,fouls_home_team,free_kicks_away_team,free_kicks_home_team,handballs_away_team,handballs_home_team,home_goals,home_goals_details,home_manager,home_team,offsides_away_team,offsides_home_team,penalties_away_team,penalties_home_team,red_cards_away_team,red_cards_home_team,referee,result,saves_away_team,saves_home_team,season,shots_off_target_away_team,shots_off_target_home_team,shots_on_target_away_team,shots_on_target_home_team,throw_ins_away_team,throw_ins_home_team,total_shots_away_team,total_shots_home_team,venue,yellow_cards_away_team,yellow_cards_home_team
1,0,19001,2,"Gylfi Sigurdsson (45+2, 54)",Brendan Rodgers,Swansea,6,2,37,14,3,10,10,26,Saturday 3 March 2012,8,14,13,8,0,0,0,,Roberto Martinez,Wigan,2,1,0,0,1,0,Andre Marriner,0-2,2,3,2011-2012,4,8,6,2,23,25,10,10,DW Stadium,2,2
2,0,44922,2,"Robin van Persie (31, 90+2)",Arsène Wenger,Arsenal,0,0,39,14,0,12,8,26,Saturday 3 March 2012,10,10,11,9,0,0,1,Laurent Koscielny (23 OG),Kenny Dalglish,Liverpool,1,6,0,1,0,0,Mark Halsey,1-2,4,5,2011-2012,3,8,8,4,29,27,11,12,Anfield,1,0
0,2,26678,0,,Brendan Rodgers,Swansea,3,2,26,43,4,8,18,18,Sunday 26 February 2012,8,14,13,7,0,0,2,"Matt Upson (24),Peter Crouch (39)",Tony Pulis,Stoke,0,0,0,0,0,0,Howard Webb,2-0,0,2,2011-2012,5,3,2,2,36,23,7,5,Britannia Stadium,0,1
1,4,60106,2,"Louis Saha (4),Emmanuel Adebayor (34 Pen)",Harry Redknapp,Spurs,7,0,22,23,5,7,11,17,Sunday 26 February 2012,12,16,15,11,0,0,5,"Bacary Sagna (40),Robin van Persie (43),Tomas Rosicky (51),Theo Walcott (65, 68)",Arsène Wenger,Arsenal,2,0,1,0,1,0,Mike Dean,5-2,3,3,2011-2012,6,8,5,8,17,17,11,16,Emirates Stadium,2,3
2,1,26811,2,"Paul Scholes (7),Ryan Giggs (90+2)",Alex Ferguson,Man Utd,2,2,38,24,4,4,22,29,Sunday 26 February 2012,11,9,9,11,1,0,1,Grant Holt (83),Paul Lambert,Norwich,2,0,0,0,0,0,Andre Marriner,1-2,4,4,2011-2012,2,8,7,5,22,22,9,13,Carrow Road,2,1
0,2,46782,0,,Steve Kean,Blackburn,6,4,24,19,3,10,4,28,Saturday 25 February 2012,10,8,9,9,0,2,3,"Mario Balotelli (30),Sergio Agüero (52),Edin Dzeko (81)",Roberto Mancini,Man City,0,2,0,0,0,0,Michael Jones,3-0,6,1,2011-2012,0,12,1,9,14,20,1,21,Etihad Stadium,2,0
0,2,40999,0,,Owen Coyle,Bolton,4,4,39,32,7,14,11,17,Saturday 25 February 2012,14,8,8,13,1,1,3,"David Luiz (48),Didier Drogba (61),Frank Lampard (79)",Andre Villas-Boas,Chelsea,2,4,0,0,0,0,Michael Oliver,3-0,10,1,2011-2012,6,9,1,13,22,22,7,22,Stamford Bridge,1,0
1,0,52287,2,"Matthew Jarvis (50),Kevin Doyle (66)",Terry Connor,Wolves,5,5,25,26,3,3,19,9,Saturday 25 February 2012,8,8,7,8,0,0,2,"Papiss Demba Cissé (6),Jonás Gutiérrez (18)",Alan Pardew,Newcastle,2,4,0,0,0,0,Peter Walton,2-2,3,2,2011-2012,1,5,4,5,22,17,5,10,St. James' Park,1,1
1,0,18015,1,Pavel Pogrebnyak (7),Martin Jol,Fulham,2,2,28,33,5,6,7,16,Saturday 25 February 2012,14,17,17,14,2,0,0,,Mark Hughes,QPR,4,2,0,0,0,1,Phil Dowd,0-1,7,1,2011-2012,4,8,2,7,26,14,6,15,Loftus Road Stadium,4,0
0,4,25311,0,,Martin O'Neill,Sunderland,4,2,38,10,0,7,21,23,Saturday 25 February 2012,8,6,3,7,0,0,4,"Peter Odemwingie (3, 48),James Morrison (41),Keith Andrews (90+1)",Roy Hodgson,West Brom,1,3,0,0,0,0,Chris Foy,4-0,6,3,2011-2012,5,6,3,10,31,24,8,16,The Hawthorns,1,1
0,0,20601,0,,Alex McLeish,Aston Villa,6,1,43,16,7,14,13,18,Saturday 25 February 2012,10,9,8,9,2,1,0,,Roberto Martinez,Wigan,1,2,0,0,0,0,Kevin Friend,0-0,2,3,2011-2012,6,10,3,2,19,28,9,12,DW Stadium,5,0
1,0,35132,1,Joleon Lescott (63),Roberto Mancini,Man City,3,3,26,37,8,5,18,15,Sunday 12 February 2012,6,15,13,6,0,0,0,,Alex McLeish,Aston Villa,2,1,0,0,0,0,Michael Oliver,0-1,3,6,2011-2012,8,3,7,3,29,26,15,6,Villa Park,0,3
5,1,27131,5,"Peter Odemwingie (34, 77, 88),Jonas Olsson (64),Keith Andrews (85)",Roy Hodgson,West Brom,6,4,36,16,8,12,14,21,Sunday 12 February 2012,12,6,5,12,1,0,1,Steven Fletcher (45+1),Mick McCarthy,Wolves,2,4,0,0,0,0,Lee Mason,1-5,3,8,2011-2012,11,1,14,5,28,23,25,6,Molineux Stadium,0,1
0,5,36176,0,,Alan Pardew,Newcastle,2,2,13,20,3,4,13,14,Saturday 11 February 2012,9,7,6,9,0,0,5,"Benoit Assou-Ekotto (4),Louis Saha (6, 20),Niko Kranjcar (34),Emmanuel Adebayor (64)",Harry Redknapp,Spurs,0,5,0,0,0,0,Andre Marriner,5-0,2,2,2011-2012,4,9,2,7,13,26,6,16,White Hart Lane,1,2
2,2,20252,2,"Jamie Mackie (71, 90+2)",Mark Hughes,QPR,3,12,25,51,6,5,26,6,Saturday 11 February 2012,10,11,9,9,0,0,3,"Yakubu (15),Steven N'Zonzi (23),Nedum Onuoha (45+5 OG)",Steve Kean,Blackburn,2,0,0,0,0,0,Mike Dean,3-2,0,5,2011-2012,10,3,8,2,23,12,18,5,Ewood Park,1,1
1,1,23450,2,"Gary Caldwell (43),James McArthur (76)",Roberto Martinez,Wigan,4,2,31,27,8,7,13,19,Saturday 11 February 2012,12,20,20,11,0,0,1,Mark Davies (67),Owen Coyle,Bolton,6,1,0,0,0,0,Howard Webb,1-2,3,4,2011-2012,5,5,6,4,24,33,11,9,Macron Stadium,2,3
0,1,33924,0,,Andre Villas-Boas,Chelsea,3,9,22,39,4,2,29,9,Saturday 11 February 2012,13,16,15,10,1,3,2,"Steven Pienaar (5),Denis Stracqualursi (71)",David Moyes,Everton,1,6,0,0,0,0,Michael Jones,2-0,2,4,2011-2012,1,2,4,4,22,17,5,6,Goodison Park,3,0
1,1,23555,1,Ryan Shawcross (78),Tony Pulis,Stoke,2,3,51,35,4,5,23,8,Saturday 11 February 2012,9,13,13,8,2,1,2,"Pavel Pogrebnyak (16),Thomas Sørensen (28 OG)",Martin Jol,Fulham,3,2,0,0,0,0,Chris Foy,2-1,2,1,2011-2012,8,5,3,3,20,24,11,8,Craven Cottage,2,1
1,0,40312,2,"Aaron Ramsey (75),Thierry Henry (90+1)",Arsène Wenger,Arsenal,2,6,15,34,3,7,24,12,Saturday 11 February 2012,8,9,8,7,0,0,1,James McClean (70),Martin O'Neill,Sunderland,1,2,0,0,0,0,Neil Swarbrick,1-2,2,2,2011-2012,4,4,4,3,18,24,8,7,Stadium of Light,1,2
3,1,19927,3,"Grant Holt (47, 63),Anthony Pilkington (51)",Paul Lambert,Norwich,6,1,47,26,8,6,22,22,Saturday 11 February 2012,12,6,5,10,1,0,2,"Danny Graham (23, 87 Pen)",Brendan Rodgers,Swansea,0,1,0,1,0,0,Martin Atkinson,2-3,2,6,2011-2012,6,6,9,4,27,20,15,10,Liberty Stadium,2,0
0,1,74844,1,Luis Suárez (80),Kenny Dalglish,Liverpool,0,2,18,28,3,4,13,13,Saturday 11 February 2012,11,10,10,11,0,0,2,"Wayne Rooney (47, 50)",Alex Ferguson,Man Utd,3,0,0,0,0,0,Phil Dowd,2-1,4,2,2011-2012,4,5,3,6,18,20,7,11,Old Trafford,1,1
0,0,44461,0,,Harry Redknapp,Spurs,6,3,32,14,4,7,8,25,Monday 6 February 2012,14,8,8,12,2,2,0,,Kenny Dalglish,Liverpool,0,1,0,0,0,0,Michael Oliver,0-0,4,3,2011-2012,4,6,3,4,31,20,7,10,Anfield,2,2
1,2,41668,3,"Wayne Rooney (58 Pen, 69 Pen),Javier Hernández (84)",Alex Ferguson,Man Utd,3,3,31,33,6,6,20,14,Sunday 5 February 2012,15,16,13,14,1,0,3,"Jonny Evans (36 OG),Juan Mata (46),David Luiz (50)",Andre Villas-Boas,Chelsea,4,0,2,0,0,0,Howard Webb,3-3,6,6,2011-2012,4,9,10,8,19,22,14,17,Stamford Bridge,1,2
1,1,48569,1,Robbie Keane (45+5),Alex McLeish,Aston Villa,8,2,41,22,4,4,19,25,Sunday 5 February 2012,11,6,6,11,0,0,2,"Demba Ba (30),Papiss Demba Cissé (71)",Alan Pardew,Newcastle,3,2,0,0,0,0,Mark Halsey,2-1,1,6,2011-2012,5,7,7,3,22,18,12,10,St. James' Park,2,1
0,1,46963,0,,Martin Jol,Fulham,6,3,16,18,6,4,12,15,Saturday 4 February 2012,7,10,10,5,0,2,3,"Sergio Agüero (10 Pen),Chris Baird (30 OG),Edin Dzeko (72)",Roberto Mancini,Man City,1,1,0,1,0,0,Mike Dean,3-0,2,5,2011-2012,5,5,6,4,12,11,11,9,Etihad Stadium,3,1
0,0,26358,0,,Owen Coyle,Bolton,4,6,24,31,7,4,24,20,Saturday 4 February 2012,10,6,5,7,1,0,2,"Andrew Surman (70),Anthony Pilkington (85)",Paul Lambert,Norwich,2,3,0,0,0,0,Lee Probert,2-0,4,2,2011-2012,4,14,2,6,16,28,6,20,Carrow Road,0,0
2,1,17351,2,"Matthew Jarvis (46),Kevin Doyle (71)",Mick McCarthy,Wolves,2,0,32,36,3,7,27,17,Saturday 4 February 2012,13,9,8,13,0,1,1,Bobby Zamora (16),Mark Hughes,QPR,2,0,0,0,0,1,Mark Clattenburg,1-2,5,3,2011-2012,8,5,5,6,23,34,13,11,Loftus Road Stadium,3,0
1,0,27717,1,James McClean (60),Martin O'Neill,Sunderland,3,2,38,66,5,5,12,11,Saturday 4 February 2012,7,11,10,7,1,0,0,,Tony Pulis,Stoke,2,0,0,0,0,1,Martin Atkinson,0-1,3,0,2011-2012,3,3,1,3,31,27,4,6,Britannia Stadium,1,0
2,0,24274,2,"Gylfi Sigurdsson (55),Danny Graham (59)",Brendan Rodgers,Swansea,3,7,39,22,6,8,19,22,Saturday 4 February 2012,5,12,11,6,1,1,1,Marc-Antoine Fortuné (54),Roy Hodgson,West Brom,2,2,0,0,0,0,Jonathan Moss,1-2,5,0,2011-2012,7,11,2,7,20,29,9,18,The Hawthorns,1,2
1,0,18340,1,Victor Anichebe (83),David Moyes,Everton,6,1,33,18,3,4,16,17,Saturday 4 February 2012,12,15,14,13,3,1,1,Philip Neville (76 OG),Roberto Martinez,Wigan,7,2,0,0,0,0,Anthony Taylor,1-1,2,3,2011-2012,5,2,5,2,25,36,10,4,DW Stadium,0,2
0,6,59643,1,Morten Gamst Pedersen (31),Steve Kean,Blackburn,3,2,37,7,1,11,7,22,Saturday 4 February 2012,16,11,8,16,1,1,7,"Robin van Persie (2, 38, 62),Alex Oxlade-Chamberlain (40, 54),Mikel Arteta (51),Scott Dann (90+3 OG)",Arsène Wenger,Arsenal,1,3,0,0,1,0,Andre Marriner,7-1,1,1,2011-2012,1,9,3,7,13,13,4,16,Emirates Stadium,3,2
1,0,20817,2,"Scott Dann (12 OG),Gabriel Obertan (90+2)",Alan Pardew,Newcastle,8,3,38,20,2,14,9,20,Wednesday 1 February 2012,19,10,9,15,2,0,0,,Steve Kean,Blackburn,6,4,0,1,0,0,Phil Dowd,0-2,4,2,2011-2012,3,13,3,6,14,18,6,19,Ewood Park,2,1
0,0,24371,0,,Arsène Wenger,Arsenal,4,3,28,22,6,6,14,17,Wednesday 1 February 2012,11,9,9,10,1,0,0,,Owen Coyle,Bolton,4,4,0,0,0,0,Chris Foy,0-0,3,3,2011-2012,9,5,4,3,23,22,13,8,Macron Stadium,1,1
1,1,25689,1,Somen Tchoyi (82),Roy Hodgson,West Brom,4,4,46,24,7,8,12,20,Wednesday 1 February 2012,8,6,5,8,1,0,1,Clint Dempsey (69),Martin Jol,Fulham,2,1,0,0,0,0,Mark Halsey,1-1,3,4,2011-2012,5,7,5,4,13,22,10,11,Craven Cottage,0,1
0,1,34476,0,,Paul Lambert,Norwich,4,4,47,35,6,3,15,15,Wednesday 1 February 2012,14,6,6,13,0,0,3,"Fraizer Campbell (21),Stéphane Sessegnon (28),Daniel Ayala (54 OG)",Martin O'Neill,Sunderland,1,3,0,0,0,0,Lee Mason,3-0,3,2,2011-2012,8,3,3,5,27,31,11,8,Stadium of Light,1,1
0,2,32063,2,"Djibril Cissé (12),Stephen Warnock (28 OG)",Mark Hughes,QPR,7,1,56,24,3,9,15,36,Wednesday 1 February 2012,13,3,3,11,0,0,2,"Darren Bent (45),Charles N'Zogbia (79)",Alex McLeish,Aston Villa,3,4,0,0,0,0,Neil Swarbrick,2-2,9,2,2011-2012,0,6,3,13,16,23,3,19,Villa Park,1,0
0,1,29856,0,,Roberto Mancini,Man City,3,10,17,38,9,3,23,11,Tuesday 31 January 2012,9,12,11,9,0,0,1,Darron Gibson (60),David Moyes,Everton,5,2,0,0,0,0,Peter Walton,1-0,1,3,2011-2012,8,5,3,3,34,20,11,8,Goodison Park,2,1
0,0,74719,0,,Tony Pulis,Stoke,8,2,39,24,2,9,18,21,Tuesday 31 January 2012,15,10,9,13,1,1,2,"Javier Hernández (38 Pen),Dimitar Berbatov (53 Pen)",Alex Ferguson,Man Utd,0,1,0,2,0,0,Michael Jones,2-0,0,2,2011-2012,5,2,2,2,15,17,7,4,Old Trafford,3,1
0,0,20526,1,Neil Taylor (90+3 OG),Andre Villas-Boas,Chelsea,1,6,9,34,11,1,33,7,Tuesday 31 January 2012,22,10,10,22,0,0,1,Scott Sinclair (39),Brendan Rodgers,Swansea,0,3,0,0,1,0,Andre Marriner,1-1,2,4,2011-2012,9,2,4,6,23,17,13,8,Liberty Stadium,2,2
1,2,35801,1,James McArthur (80),Roberto Martinez,Wigan,3,1,16,11,0,5,19,13,Tuesday 31 January 2012,7,8,7,7,0,0,3,"Gareth Bale (29, 64),Luka Modric (34)",Harry Redknapp,Spurs,1,2,0,0,0,0,Lee Probert,3-1,6,2,2011-2012,4,7,3,10,11,24,7,17,White Hart Lane,1,0
3,0,27447,3,"Andy Carroll (52),Craig Bellamy (61),Dirk Kuyt (78)",Kenny Dalglish,Liverpool,1,3,27,23,4,5,23,18,Tuesday 31 January 2012,8,6,5,10,0,0,0,,Mick McCarthy,Wolves,3,0,0,0,0,0,Anthony Taylor,0-3,1,10,2011-2012,8,4,13,1,24,15,21,5,Molineux Stadium,3,1
2,1,60093,2,"Antonio Valencia (45+1),Danny Welbeck (81)",Alex Ferguson,Man Utd,4,0,32,24,5,1,22,20,Sunday 22 January 2012,6,15,15,6,2,0,1,Robin van Persie (71),Arsène Wenger,Arsenal,4,0,0,0,0,0,Mike Dean,1-2,2,3,2011-2012,3,7,6,3,23,25,9,10,Emirates Stadium,2,5
1,1,47422,2,"Jermain Defoe (60),Gareth Bale (65)",Harry Redknapp,Spurs,6,5,28,19,4,9,10,14,Sunday 22 January 2012,10,9,9,9,0,1,3,"Samir Nasri (56),Joleon Lescott (59),Mario Balotelli (90+5 Pen)",Roberto Mancini,Man City,2,1,0,1,0,0,Howard Webb,3-2,1,1,2011-2012,6,5,3,4,24,16,9,9,Etihad Stadium,1,2
1,3,26854,1,Craig Bellamy (37),Kenny Dalglish,Liverpool,3,3,16,34,5,5,19,14,Saturday 21 January 2012,15,10,10,14,2,0,3,"Mark Davies (3),Nigel Reo-Coker (29),Grétar Steinsson (50)",Owen Coyle,Bolton,5,0,0,0,0,0,Kevin Friend,3-1,2,4,2011-2012,3,8,5,5,31,21,8,13,Macron Stadium,2,0
0,1,32464,1,David Goodwillie (72),Steve Kean,Blackburn,2,6,36,34,8,5,15,21,Saturday 21 January 2012,14,15,14,12,0,0,1,Tim Cahill (24),David Moyes,Everton,1,1,0,0,0,0,Mark Halsey,1-1,4,2,2011-2012,6,7,4,6,25,21,10,13,Goodison Park,2,2
2,2,25692,2,"Danny Guthrie (43),Hatem Ben Arfa (85)",Alan Pardew,Newcastle,0,3,14,34,6,2,20,4,Saturday 21 January 2012,13,11,10,10,0,1,5,"Danny Murphy (52 Pen),Clint Dempsey (59, 65, 89),Bobby Zamora (68 Pen)",Martin Jol,Fulham,4,8,0,2,0,0,Lee Mason,5-2,4,6,2011-2012,6,3,8,9,19,19,14,12,Craven Cottage,4,0
